time,lat,lon,salinity,salinity_std,temperature,temperature_std,chl,chl_std,AOD,AOD_std,sla,sla_std,Fe,Fe_std,NO3,NO3_std,PO4,PO4_std,NH4_darwin_clim,NH4_darwin_clim_std,SiO2_darwin_clim,SiO2_darwin_clim_std,density_WOA_clim,density_WOA_clim_std,phosphate_WOA_clim,phosphate_WOA_clim_std
2016-04-20T00:04:37,21.4542,-158.3111,34.683235714285715,0.004808263293178,25.758557142857143,0.040172870947519,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:07:37,21.4614,-158.3132,34.67814,0.0202722118070536,25.755720000000004,0.0402408321381185,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:10:37,21.4688,-158.3151,34.67828125,0.0195929653677505,25.752712500000005,0.0406950918379281,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:13:37,21.476,-158.3171,34.67851764705882,0.018995829661644,25.75037647058824,0.0405629684748765,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:16:37,21.4833,-158.3193,34.67894444444444,0.0185174074737185,25.747650000000007,0.0410167576891365,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811733,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:19:37,21.4906,-158.3214,34.679926315789466,0.0184976227464147,25.744752631578955,0.0418139844772314,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:22:38,21.498,-158.3234,34.68100999999999,0.0186451320140599,25.74078500000001,0.0443985333411164,0.20704212825,0.1793166442383472,0.1422500075,0.01236594362217,0.1299083333333333,0.0149092075475853,8.88541302023e-05,4.15098919054e-05,6.861721111304583e-07,1.6010493508020965e-07,0.3478020777305002,0.0025097750283592,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:25:38,21.5053,-158.3255,34.68174285714285,0.0184807351502601,25.738057142857148,0.0450436851421181,0.20704212825,0.1793166442383472,0.132500005,0.0083466596112876,0.1299083333333333,0.0149092075475853,8.29132151617e-05,2.29759221354e-05,8.039021916296453e-07,1.485721431859924e-07,0.3462377140918335,0.0009321919572477,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:28:38,21.5125,-158.3276,34.67898181818181,0.022203316712488,25.73564090909091,0.045395569941366,0.20704212825,0.1793166442383472,0.132500005,0.0083466596112876,0.1299083333333333,0.0149092075475853,8.29132151617e-05,2.29759221354e-05,8.039021916296453e-07,1.485721431859924e-07,0.3462377140918335,0.0009321919572477,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
2016-04-20T00:31:38,21.5198,-158.3297,34.67947391304347,0.02182082445374,25.73365652173913,0.0453613955381224,0.20704212825,0.1793166442383472,0.132500005,0.0083466596112876,0.1299083333333333,0.0149092075475853,8.29132151617e-05,2.29759221354e-05,8.039021916296453e-07,1.485721431859924e-07,0.3462377140918335,0.0009321919572477,1.2829814000000002,0.0528249085252359,-0.0228452622499999,0.0010293162811732,23.458563486735027,0.0505711487327509,0.1267237191398938,0.0056067920053543
